CHROM	POS	scaffold	start	end	annotation	hit_dist
scaffold_8	14541890	scaffold_8	14542654	14544439	jg23391	1656.5
scaffold_8	14541890	scaffold_8	14544807	14546408	jg23392	3717.5
scaffold_8	15097894	scaffold_8	15098248	15099870	jg23543	1165
scaffold_8	15489020	scaffold_8	15486207	15487650	jg23637	2091.5
scaffold_8	15489020	scaffold_8	15488443	15489369	jg23638	114
scaffold_8	15489020	scaffold_8	15489648	15490999	jg23639	1303.5
scaffold_8	15905315	scaffold_8	15900993	15904928	jg23752	2354.5
scaffold_8	15905315	scaffold_8	15905506	15907059	jg23753	967.5
scaffold_8	15905315	scaffold_8	15907835	15908490	jg23754	2847.5
scaffold_8	15992963	scaffold_8	15985485	15992364	jg23780	4038.5
scaffold_8	15992963	scaffold_8	15993108	15995887	jg23781	1534.5
scaffold_8	15992963	scaffold_8	15996459	15998547	jg23782	4540
